Link,Abstract
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976402537&partnerID=40&md5=e3539aa8723851da528d75a40d9348dd","Sea-level rise is one of the most concerning and costly effects of climate change. Resulting sea-level rise impacts may include failure or destruction of infrastructure, immobilization due to transportation system breakdown, and catastrophic saltwater contamination of water supplies. The problem of sea-level rise adaptation is characterized by deep uncertainty that makes it complex to evaluate the economic value of adaptation investments. The key element to evaluate the effectiveness of adaptation strategies is to quantify the long-term cost of physical networks under uncertain sea-level rise scenarios. In this paper, a simulation framework is created and tested to investigate the long-term impacts of sea-level rise on infrastructure systems in order to evaluate the effectiveness of various adaptation strategies. To this end, the transformation of infrastructure systems under various scenarios of sea-level rise and adaptation strategies is modeled using the proposed simulation framework. Then, the impacts of sea-level rise are determined in terms of the life cycle costs of infrastructure networks. These estimated costs are used for evaluating the feasibility of various adaptation strategies under future uncertain sea-level rise scenarios. The application of the proposed simulation framework is shown in a case study of a road network using the sea-level rise scenarios in Southeast Florida. The results of the analysis are threefold: (1) prioritization of infrastructure assets for adaptation investment; (2) identification of the right timing of adaptation investments for different links in an infrastructure network; and (3) evaluation of the present value of adaptation investments for the entire network. The results enable more informed decision-making in order to implement robust adaptation under uncertain sea-level rise scenarios. © ASCE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992364759&partnerID=40&md5=e848aedf03f3f8ac332b85628ec3da83","The development of novel form-active hybrid structures (FAHS) is impeded by a lack of modelling tools that allow for exploratory topology modelling of shaped assemblies. We present a flexible and real-time computational design modelling pipeline developed for the exploratory modelling of FAHS that enables designers and engineers to iteratively construct and manipulate form-active hybrid assembly topology on the fly. The pipeline implements Kangaroo2's projection-based methods for modelling hybrid structures consisting of slender beams and cable networks. A selection of design modelling sketches is presented in which the developed modelling pipeline has been integrated to explore the design space delineated by FAHS. © 2016 The Author(s)."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994568483&partnerID=40&md5=7084a17c4009eec66a2a47cb3aec4427","Software agents, modeling and simulation, and Model-Driven Engineering (MDE) arc fields with their unique body of knowledge. However, developments in one area can provide new avenues for advancing the methodologies and technical strategies in other fields. This paper examines the synergies among these three fields by highlighting selected challenges in each area and delineating how methods developed in one field can mutually be beneficial. We categorize the ways in which the agent paradigm can contribute to critical activities in MDE, and similarly we describe how domain-specific languages and model transformation strategies can be instrumental in the design, implementation, and management of agent systems. © 2016 Society for Modeling & Simulation International (SCS)."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949198542&partnerID=40&md5=5af34adc332b4246102a9b23b57741cd","In recent years, electronic health records (EHRs) have been widely adapted at many healthcare facilities in an attempt to improve the quality of patient care and increase the productivity and efficiency of healthcare delivery. These EHRs can accurately diagnose diseases if utilized appropriately. While the EHRs can potentially resolve many of the existing problems associated with disease diagnosis, one of the main obstacles in effectively using them is the patient privacy and sensitivity of the medical information available in the EHR. Due to these concerns, even if the EHRs are available for storage and retrieval purposes, sharing of the patient records between different healthcare facilities has become a major concern and has hampered some of the effective advantages of using EHRs. Due to this lack of data sharing, most of the facilities aim at building clinical decision support systems using limited amount of patient data from their own EHR systems to provide important diagnosis related decisions. It becomes quite in-feasible for a newly established healthcare facility to build a robust decision making system due to the lack of sufficient patient records. However, to make effective decisions from clinical data, it is indispensable to have large amounts of data to train the decision models. In this regard, there are conflicting objectives of preserving patient privacy and having sufficient data for modeling and decision making. To handle such disparate goals, we develop two adaptive distributed privacy-preserving algorithms based on a distributed ensemble strategy. The basic idea of our approach is to build an elegant model for each participating facility to accurately learn the data distribution, and then transfer the useful healthcare knowledge acquired on their data from these participators in the form of their own decision models without revealing and sharing the patient-level sensitive data, thus protecting patient privacy. We demonstrate that our approach can successfully build accurate and robust prediction models, under privacy constraints, using the healthcare data collected from different geographical locations. We demonstrate the performance of our method using the type-2 diabetes EHRs accumulated from multiple sources from all fifty states in the U.S. Our method was evaluated on diagnosing diabetes in the presence of insufficient number of patient records from certain regions without revealing the actual patient data from other regions. Using the proposed approach, we also discovered the important biomarkers, both universal and region-specific, and validated the selected biomarkers using the biomedical literature. © 2015 Elsevier Inc. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979620079&partnerID=40&md5=ae842c8f71387408d219c19a6e14249e","Visualisation is often presented as a means of simplifying information and helping people understand complex data. In this paper we describe a project designing interactive visualisations to support learner competencies in the broad area of numeracy. The work builds upon: (i) the observation that while spreadsheets are traditional ICT tools, their familiarity means that they are used for exploratory mathematical modelling; (ii) a research theme examining the human factors that influence the ease with which formal notations can be understood and applied appropriately. Our paper describes the iterative design and evaluation of a tool to visualise spreadsheets, with the aim of supporting mid-teen learners based on the premise that spreadsheets serve as a gateway tool for supporting learner experimentation and confidence within numerate subjects. This iterative process is informed by background research into notational design, graphic design as well as learner and tutor feedback. Copyright © 2016 by SCITEPRESS - Science and Technology Publications, Lda. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920169510&partnerID=40&md5=190dc8aa8f17bbf552ce14244d7e54a9","Objective Evaluation of the long-term HPV-16/18 AS04-adjuvanted vaccine immunogenicity persistence in women. Design Multicentre, open-label, long-term follow-up (NCT00947115) of a primary phase-III study (NCT00196937). Setting Six centres in Germany and Poland. Population 488 healthy women (aged 15-55 years, age-stratified into groups: 15-25, 26-45, and 46-55 years) who received three vaccine doses in the primary study. Methods Immune responses were evaluated in serum and cervicovaginal secretion (CVS) samples 6 years after dose 1. Anti-HPV-16/18 geometric mean titres (GMTs) were measured by enzyme-linked immunosorbent assay (ELISA), and were used to fit the modified power-law and piecewise models, predicting long-term immunogenicity. Serious adverse events (SAEs) were recorded. Main outcome measures Anti-HPV-16/18 seropositivity rates and GMTs 6 years after dose 1. Results At 6 years after dose 1, all women were seropositive for anti-HPV-16 and ≥97% were seropositive for anti-HPV-18 antibodies. GMTs ranged from 277.7 to 1344.6 EU/ml, and from 97.6 to 438.2 EU/ml, for anti-HPV-16 and anti-HPV-18, respectively. In all age groups, GMTs were higher (anti-HPV-16, 9.3-45.1-fold; anti-HPV-18, 4.3-19.4-fold) than levels associated with natural infection (29.8 EU/ml). A strong correlation between serum and CVS anti-HPV-16/18 levels was observed, with correlation coefficients of 0.81-0.96 (anti-HPV-16) and 0.69-0.84 (anti-HPV-18). Exploratory modelling based on the 6-year data predicted vaccine-induced anti-HPV-16/18 levels above natural infection levels for at least 20 years, except for anti-HPV-18 in the older age group (piecewise model). One vaccine-related and two fatal SAEs were reported. Conclusions At 6 years after vaccination, immune responses induced by the HPV-16/18 AS04-adjuvanted vaccine were sustained in all age groups. © 2014 Royal College of Obstetricians and Gynaecologists."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951856906&partnerID=40&md5=fef3607c67fca36a9a1166c53ac8da7f","Developing fresh water supply strategies for the long term needs to take into account the fact that the future is deeply uncertain. Not only the extent of climate change and the extent and nature of its impacts are unknown, also socio-economic conditions may change in unpredictable ways, as well as social preferences. Often, it is not possible to find solid ground for estimating probabilities for the relevant range of imaginable possible future developments. Yet, some of these may have profound impacts and consequences for society which could be reduced by timely proactive adaptation. In response to these and similar challenges, various approaches, methods and techniques have been proposed and are being developed to specifically address long-term strategy development under so-called deep uncertainty. This paper, first, offers a brief overview of developments in the field of planning under (deep) uncertainty. Next, we illustrate application of three different approaches to fresh water provision planning under uncertainty in case studies in the Netherlands: a resilience approach, oriented to (re) designing fresh water systems in such a way that they will be less vulnerable, resp. will be able to recover easily from future disturbances; a robustness approach, oriented to quantitative assessment of system performance for various system configurations (adaptation options) under a range of external disturbances, and an exploratory modeling approach, developed to explore policy effectiveness and system operation under a very wide set of assumptions about future conditions. © 2015 The Author(s)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939535868&partnerID=40&md5=ac493b140ec32171879ec3994c2a272e","This study introduces a new open source software framework to support bottom-up environmental systems planning under deep uncertainty with a focus on many-objective robust decision making (MORDM), called OpenMORDM. OpenMORDM contains two complementary components: (1) a software application programming interface (API) for connecting planning models to computational exploration tools for many-objective optimization and sensitivity-based discovery of critical deeply uncertain factors; and (2) a web-based visualization toolkit for exploring high-dimensional datasets to better understand system trade-offs, vulnerabilities, and dependencies. We demonstrate the OpenMORDM framework on a challenging environmental management test case termed the ""lake problem"". The lake problem has been used extensively in the prior environmental decision science literature and, in this study, captures the challenges posed by conflicting economic and environmental objectives, a water quality ""tipping point"" beyond which the lake may become irreversibly polluted, and multiple deeply uncertain factors that may undermine the robustness of pollution management policies. The OpenMORDM software framework enables decision makers to identify policy-relevant scenarios, quantify the trade-offs between alternative strategies in different scenarios, flexibly explore alternative definitions of robustness, and identify key system factors that should be monitored as triggers for future actions or additional planning. The web-based OpenMORDM visualization toolkit allows decision makers to easily share and visualize their datasets, with the option for analysts to extend the framework with customized scripts in the R programming language. OpenMORDM provides a platform for constructive decision support, allowing analysts and decision makers to interactively discover promising alternatives and potential vulnerabilities while balancing conflicting objectives. © 2015 The Authors."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960465254&partnerID=40&md5=5fe09431832588e2bd4876c5d1a31cec","We present a new model for reliability analysis that is able to distinguish the latent internal vulnerability state of the equipment from the vulnerability caused by temporary external sources. Consider a wind farm where each turbine is running under the external effects of temperature, wind speed and direction, etc. The turbine might fail because of the external effects of a spike in temperature. If it does not fail during the temperature spike, it could still fail due to internal degradation, and the spike could cause (or be an indication of) this degradation. The ability to identify the underlying latent state can help better understand the effects of external sources and thus lead to more robust decision-making. We present an experimental study using SCADA sensor measurements from wind turbines in Italy. © Institute of Mathematical Statistics, 2015."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941061686&partnerID=40&md5=87d6780badde378672c6f0d655a72599","Wang et al. (2015) employed driving force-pressure-state-impact-response (DPSIR) framework to provide a robust decision-making structure for carbon emission reduction by use of wolfberry plantation in the Jingtai oasis, China. DPSIR appropriately identified the causes of problem along with adopting the responses to the barriers associated with wolfberry plantation. However, the discusser argues that, the paper could have prepared more viable outcomes, if the authors had used causal network rather than causal chains through the DPSIR framework. Furthermore, they could have quantified the mutual relationship among the relevant factors to provide a detailed economic assessment. With this knowledge in hand, the current discussion letter suggests eDPSIR and meDPSIR to address drawbacks regarding conventional DPSIR framework. Due to proper performance of eDPSIR and meDPSIR, they are recommended as practical tools in the future environmental studies. © 2015 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925707964&partnerID=40&md5=cd791b2a773887b03d52ea22817fcf83","The future of the American West depends on sustainable water resource governance. A variety of uncertainties associated with limited freshwater supplies, population growth, land use change, drought, and climate change impacts present substantial challenges. To inform decision making, managers are adopting new techniques such as scenario planning to understand how water resources might change and what practices can support economic, environmental, and social sustainability. Scenario planning can be informed by understanding the normative future preferences of a variety of stakeholders, including decision makers, who influence water governance. This article presents a survey of central Arizona decision makers to understand their visions for a desirable future for the water system in terms of supply, delivery, demand, outflow, and crosscutting activities. Principle components analysis is used to identify patterns underlying responses about preferences for each domain of the system and correlation analysis is used to evaluate associations between themes across the domains. The results reveal two distinct visions for water in central Arizona - one in which water experts and policy makers pursue supply augmentation to serve metropolitan development, and another in which broadened public engagement is used in conjunction with policy tools to reduce water consumption, restore ecosystem services, and limit metropolitan expansion. The results of this survey will inform the development of a set of normative scenarios for use in exploratory modeling and anticipatory governance activities. © National Association of Environmental Professionals 2015."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941283807&partnerID=40&md5=fd2f7265a95ea4ed36c1d98951858648","We propose a systematic framework for the selection of optimal processing pathways for a microalgae-based biorefinery under techno-economic uncertainty. The proposed framework promotes robust decision making by taking into account the uncertainties that arise due to inconsistencies among and shortage in the available technical information. A stochastic mixed integer nonlinear programming (sMINLP) problem is formulated for determining the optimal biorefinery configurations based on a superstructure model where parameter uncertainties are modeled and included as sampled scenarios. The solution to the sMINLP problem determines the processing technologies, material flows, and product portfolio that are optimal with respect to all the sampled scenarios. The developed framework is implemented and tested on a specific case study. The optimal processing pathways selected with and without the accounting of uncertainty are compared with respect to different objectives. © 2015 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946563494&partnerID=40&md5=2ab285430d11a3ff467df5bf02bef772","As unmanned aerial vehicles (UAVs) are used more and more in military operations, increasing their level of autonomous decision making becomes necessary. In uncertain battlefield environments, when making sovereign decisions, UAVs must choose low-risk options. An integrated framework is proposed for UAV robust decision making in air-to-ground attack missions under severe uncertainty. In the offline part of the framework, the battlefield scenarios are analyzed and an influence diagram is built to represent the decision situation. In the online part, the UAV evaluates the alternative actions for every scenario, and then the optimal robust action is chosen, using the robust decision model. Results of simulation show that the proposed approach is feasible and effective. The framework can support UAVs in making independent robust decisions under circumstances which require immediate responses under severe uncertainty, and it can also be extended to applications in more complex situations. © 2015, Central South University Press and Springer-Verlag Berlin Heidelberg."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956789526&partnerID=40&md5=a07cd181dc21a059669e6ba6093bbddc","Various uncertainties are involved in the representation of processes that characterize interactions among societal needs, ecosystem functioning, and hydrological conditions. Here we develop an empirical uncertainty assessment of water security indicators that characterize scarcity and vulnerability, based on a multimodel and resampling framework. We consider several uncertainty sources including those related to (i) observed streamflow data; (ii) hydrological model structure; (iii) residual analysis; (iv) the method for defining Environmental Flow Requirement; (v) the definition of critical conditions for water provision; and (vi) the critical demand imposed by human activities. We estimate the overall hydrological model uncertainty by means of a residual bootstrap resampling approach, and by uncertainty propagation through different methodological arrangements applied to a 291 km2 agricultural basin within the Cantareira water supply system in Brazil. Together, the two-component hydrograph residual analysis and the block bootstrap resampling approach result in a more accurate and precise estimate of the uncertainty (95% confidence intervals) in the simulated time series. We then compare the uncertainty estimates associated with water security indicators using a multimodel framework and the uncertainty estimates provided by each model uncertainty estimation approach. The range of values obtained for the water security indicators suggests that the models/methods are robust and performs well in a range of plausible situations. The method is general and can be easily extended, thereby forming the basis for meaningful support to end-users facing water resource challenges by enabling them to incorporate a viable uncertainty analysis into a robust decision-making process. Key Points: Uncertainty analysis of scarcity and vulnerability indicators This multimodel/resampling-based framework includes several uncertainty sources Viable uncertainty analysis to be included into a robust decision-making process. © 2015. American Geophysical Union. All Rights Reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995755407&partnerID=40&md5=98af5b7b7e86f965b5039913b30b1049","A shape grammar defines a procedural shape space containing a variety of models of the same class, e.g. buildings, trees, furniture, airplanes, bikes, etc. We present a framework that enables a user to interactively design a probability density function (pdf) over such a shape space and to sample models according to the designed pdf. First, we propose a user interface that enables a user to quickly provide preference scores for selected shapes and suggest sampling strategies to decide which models to present to the user to evaluate. Second, we propose a novel kernel function to encode the similarity between two procedural models. Third, we propose a framework to interpolate user preference scores by combining multiple techniques: function factorization, Gaussian process regression, autorelevance detection, and l1 regularization. Fourth, we modify the original grammars to generate models with a pdf proportional to the user preference scores. Finally, we provide evaluations of our user interface and framework parameters and a comparison to other exploratory modeling techniques using modeling tasks in five example shape spaces: furniture, low-rise buildings, skyscrapers, airplanes, and vegetation. Copyright 2015 ACM."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929582555&partnerID=40&md5=1b06fcf3223c9df52680cb9735f5c0bb","A diverse range of response options is available for decision-makers to manage environmental change and meet sustainability objectives. These can include inter alia: top-down statutory regulation and levies; bottom-up initiatives including quality assurance networks or community-based partnerships; formal incentives; and voluntary market-based schemes such as 'payments for ecosystem services' or offsetting. Each type of response option has a distinct set of characteristics, which suggests that they may be best suited to different contexts rather than presumed to be effective in all circumstances. These attributes are used to develop a working typology to help understand the strengths and weaknesses of different response types, particularly regarding adaptation to long-term change and handling of uncertainty. To facilitate this, response types are referenced from a socio-ecological systems perspective using a refined version of the DPSIR integrated assessment framework to incorporate ecosystem functions and services. This shows that some responses are more clearly associated with maintaining resilience of natural functions, whilst others are directed at human-defined services. The role of stakeholders in response options can also be distinguished such as comparing mandatory or voluntary initiatives. Polluter-pays approaches are therefore distinguished from beneficiary-pays approaches. The typology can therefore provide a working reference framework for recognising complementary rather than conflicting interventions, as guided by the holistic principles of the Ecosystem Approach. © 2015 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954305975&partnerID=40&md5=979e1017b1c42bb298ad6a3236591938","This paper proposes a four-step approach based on technology roadmapping and scenario-based roadmapping. The objective is to evaluate the relevance of new products and technologies and its variation under a range of possible future conditions or scenarios. A case study on rail automation for passenger transport systems is conducted to demonstrate the applicability of the proposed method. Market drivers, new systems, products and technologies are identified in a literature review and then verified and linked by expert judgments. Analyzing the resulting graphical representation of relevance and robustness from the proposed approach leads to a periodization of products and technologies for future development and an evaluation of the most influential market driver. The proposed approach for scenario-based technology roadmapping facilitates robust decision making under future uncertainties. © 2016 Elsevier Inc."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941170354&partnerID=40&md5=dac93c4f4c6bc0194f07944dd0769d16","Uncertainty is a pervasive characteristic of all research addressed at the International Institute for Applied Systems Analysis (IIASA) which is at the core of this Special Issue. The role of science in better coping with uncertainty is twofold. First, to describe uncertainties as comprehensively and well as possible, both quantitatively and qualitatively; second, to develop methods that can lead to improved decision-making under uncertainty. Here increasingly the concept of ""optimal"" is replaced by one of ""robust"" decisions, i.e. decisions that make sense vis à vis multiple uncertainties. This paper illustrates selective examples from IIASA research that contribute to the twin objectives of a better description of uncertainty and improved decision-making under uncertainty, drawing from research in the fields of technology dynamics, climate change policy, as well as catastrophic risk management and portfolio analysis. The conclusions emphasize the need for a basic research strategy aimed at elucidating uncertainties in parameters as well as in alternative model representations, and in developing improved models for robust decision-making. Models of robust decision making emphasize risk hedging spatially and through a portfolio of policies and technology options. © 2015 Elsevier Inc."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955170921&partnerID=40&md5=0f921b9dd830ca4537713842d89ac2f1","In this paper, we propose a model where binary games with many players are implemented at two subsequent dates. An external authority sets incentives to maximize the gain deriving from the project. We show that the interplay between the optimal participation shares at the two subsequent dates makes the optimal strategy nontrivial and, to some extent, unexpected. As an application, in the context of an insurgence muting into an armed rebellion, we study the emergence of escalation effects when many actors interact taking into account social recognition. © 2015 World Scientific Publishing Company."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938569181&partnerID=40&md5=36ee35026b4ccf33e2522c2e5ceccd98","In this paper we discuss the importance of framing the question of public acceptance of sustainable energy transitions in terms of values and a 'whole-system' lens. This assertion is based on findings arising from a major research project examining public values, attitudes and acceptability with regards to whole energy system change using a mixed-method (six deliberative workshops, n=. 68, and a nationally representative survey, n=. 2441), interdisciplinary approach. Through the research we identify a set of social values associated with desirable energy futures in the UK, where the values represent identifiable cultural resources people draw on to guide their preference formation about particular aspects of energy system change. As such, we characterise public perspectives as being underpinned by six value clusters relating to efficiency and wastefulness, environment and nature, security and stability, social justice and fairness, autonomy and power, and processes and change. We argue that this 'value system' provides a basis for understanding core reasons for public acceptance or rejection of different energy system aspects and processes. We conclude that a focus on values that underpin more specific preferences for energy system change brings insights that could provide a basis for improved dialogue, more robust decision-making, and for anticipating likely points of conflict in energy transitions. © 2015."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938059213&partnerID=40&md5=ab2bc4569352e5e1c0ea688ae3c98c60","To successfully limit climate change, today's greenhouse gas mitigation policies should encourage reductions that will continue for decades. History suggests, however, that some policy reforms lead to societal changes that persist over the long-term while others fade without long-term effect. Current climate policy literature provides little guidance on how today's policy choices can successfully shape long-term emission reduction paths. To address such questions, this paper introduces a new agent-based, game theoretic model designed to compare how near-term choices regarding alternative policy architectures influence long-term emission reduction trajectories. Drawing on political science literature that identifies the characteristics of policies that persist over time, this simulation for the first time integrates the co-evolution of an industry sector, its technology base, and the shifting political coalitions that influence the future stringency of the government's emission reduction policies-all as influenced by the initial choice of policy architecture. An exploratory modeling analysis that represents deeply uncertain phenomena such as the future potential for innovation and the behavior of future governments draws policy-relevant conclusions from this model. The analysis finds that near-term choices regarding the architecture of a carbon pricing policy may affect long-term decarbonization rates significantly. In particular, such rates are higher if program revenues are returned to firms in proportion to their market share, thus, creating a political constituency for continuing the carbon pricing policy. More generally, the analysis provides a framework for considering how near-term policy choices can affect long-term emission transformation pathways within integrated assessment models. © 2015 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937828100&partnerID=40&md5=8533e49bee68c8d27e03e9bd8bdf2db3","Abstract The main goal of this research is to specify the best assessment indexes for irreversible refrigeration cycles. These approaches available in the previous works are the ecological coefficient of performance and exergetic performance coefficient. Irreversible Carnot refrigerator is defined as a system. External and internal irreversibilities are included in the thermodynamic analysis. In this work, two scenarios of optimization are defined. The outcomes of each scenario are evaluated distinctly. In first scenario, in order to maximize the ecological coefficient of performance (ECOP) and exergy input to the system (Ex) and cooling load (QL), multi-objective optimization algorithms have been utilized. Also, in second scenario, three objective functions comprising the ecological coefficient of performance (ECOP) and exergy input to the system (Ex) and exergetic performance criteria (EPC) are maximized concurrently via multi-objective optimization approach. Multi-objective evolutionary algorithms (MOEAs) joined with NSGA-II approach are employed throughout this paper. Three robust decision making methods including LINAMP, TOPSIS and FUZZY are employed to ascertain final solutions. Finally, error analyses of the outputs gained via decision making methods are determined. © 2015 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937510436&partnerID=40&md5=27e1b068a934553e418c7b331816ebcc","The robustness of a range of watershed-scale green and gray drainage strategies in the future is explored through comprehensive modeling of a fully integrated urban wastewater system case. Four socio-economic future scenarios, defined by parameters affecting the environmental performance of the system, are proposed to account for the uncertain variability of conditions in the year 2050. A regret-based approach is applied to assess the relative performance of strategies in multiple impact categories (environmental, economic, and social) as well as to evaluate their robustness across future scenarios. The concept of regret proves useful in identifying performance trade-offs and recognizing states of the world most critical to decisions. The study highlights the robustness of green strategies (particularly rain gardens, resulting in half the regret of most options) over end-of-pipe gray alternatives (surface water separation or sewer and storage rehabilitation), which may be costly (on average, 25% of the total regret of these options) and tend to focus on sewer flooding and CSO alleviation while compromising on downstream system performance (this accounts for around 50% of their total regret). Trade-offs and scenario regrets observed in the analysis suggest that the combination of green and gray strategies may still offer further potential for robustness. © 2015 American Chemical Society."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937116207&partnerID=40&md5=319cc7d9e26a1181fd758682af8efc78","Climate change and its impacts already pose considerable challenges for societies that will further increase with global warming (IPCC, 2014a, b). Uncertainties of the climatic response to greenhouse gas emissions include the potential passing of large-scale tipping points (e.g. Lenton et al., 2008; Levermann et al., 2012; Schellnhuber, 2010) and changes in extreme meteorological events (Field et al., 2012) with complex impacts on societies (Hallegatte et al., 2013). Thus climate change mitigation is considered a necessary societal response for avoiding uncontrollable impacts (Conference of the Parties, 2010). On the other hand, large-scale climate change mitigation itself implies fundamental changes in, for example, the global energy system. The associated challenges come on top of others that derive from equally important ethical imperatives like the fulfilment of increasing food demand that may draw on the same resources. For example, ensuring food security for a growing population may require an expansion of cropland, thereby reducing natural carbon sinks or the area available for bio-energy production. So far, available studies addressing this problem have relied on individual impact models, ignoring uncertainty in crop model and biome model projections. Here, we propose a probabilistic decision framework that allows for an evaluation of agricultural management and mitigation options in a multi-impact-model setting. Based on simulations generated within the Inter-Sectoral Impact Model Intercomparison Project (ISI-MIP), we outline how cross-sectorally consistent multi-model impact simulations could be used to generate the information required for robust decision making. Using an illustrative future land use pattern, we discuss the trade-off between potential gains in crop production and associated losses in natural carbon sinks in the new multiple crop- and biome-model setting. In addition, crop and water model simulations are combined to explore irrigation increases as one possible measure of agricultural intensification that could limit the expansion of cropland required in response to climate change and growing food demand. This example shows that current impact model uncertainties pose an important challenge to long-term mitigation planning and must not be ignored in long-term strategic decision making. © Author(s) 2015."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931031051&partnerID=40&md5=30a72b2c887b47e735c7989bdd2f6131","With hard-to-predict changes in future demand, climate, supply options, technological opportunities, and budgetary constraints, water agency plans should be flexible and robust, designed to meet agency goals over a wide range of plausible future conditions. But current state-of-the-art approaches to water planning make it difficult to craft flexible and robust plans to guide resource allocation and facilitate discussions with the agency's constituents and ratepayers. This paper describes an innovative effort by one agency, the Metropolitan Water District of Southern California (termed Metropolitan), to begin to address these challenges. Metropolitan's year 2010 integrated resources plan (IRP) update specifies resource allocations over 25 years and calls for an adaptive management approach to revisit these allocations over time. Using a quantitative decision support approach called robust decision-making (RDM), an enhanced version of Metropolitan's main planning model was run, over many thousands of cases representing different combinations of assumptions about future demand, conditions in the bay/delta, climate conditions, local resource yields, and implementation challenges. Statistical cluster analysis on the resulting database of model runs identifies scenarios that succinctly summarize the types of future conditions in which the IRP core resources strategy does and does not meet its goals. These scenarios inform early warning indicators that can guide the adaptive management component of the IRP. The robust decision methods presented in this paper should prove broadly useful for Metropolitan in addition to other water agencies seeking to develop robust and adaptive plans in the face of uncertain future conditions. © 2014 American Society of Civil Engineers."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939971051&partnerID=40&md5=eaf74e614e6c491a61f0c8a747994ecc","The stochastic location-allocation p-hub median problems are related to long-term decisions made in risky situations. Due to the importance of this type of problems in real-world applications, the authors were motivated to propose an approach to obtain more reliable policies in stochastic environments considering the decision makers’ preferences. Therefore, a systematic approach to make robust decisions for the single location-allocation p-hub median problem based on mean-variance theory and two-stage stochastic programming was developed. The approach involves three main phases, namely location modeling, risk modeling, and decision making, each including several steps. In the first phase, the pertinent location-allocation model of the problem is developed in the form of a two-stage stochastic model based on its deterministic version. A risk measure, based on total cost function and mean-variance theory, is derived in the second phase. Furthermore, two heterogeneous terms of the risk measure have been normalized and an innovative procedure has been proposed to significantly improve the calculation efficiency. In the third phase, the Pareto solution is obtained, the frontier curve is depicted to determine the decision maker’s risk aversion coefficient, and a robust policy is obtained through optimization based on decision makers’ preferences. Finally, a case study of an automobile part distribution system with stochastic demand is described to further illustrate our risk management and analysis approach. © 2014, Springer-Verlag London."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925340714&partnerID=40&md5=b05548783051bfbe949133850897ff83","A procedure for the objective reduction of a rain gauge network is developed and applied for the Susquehanna River Basin (SRB) in the United States. The procedure utilizes evaluation of the theoretical error variance associated with precipitation analysis using a variant of the National Weather Service's (NWS) Multisensor Precipitation Estimator (MPE). The uncertainty analysis is carried out for 16 different combinations of the precipitation accumulation period, season, magnitude, and areal extent, and use or nonuse of the Flash Flood Potential Index (FFPI), which is used as a proxy for the spatially varying runoff ratio. To estimate the statistical parameters of the procedure, the historical archive of the MPE products operationally produced by the Middle Atlantic River Forecast Center (MARFC) was used. The marginal value of each rain gauge in the Susquehanna Flood Forecasting and Warning System (SFFWS) network to the parent network is assessed by calculating the increase in the theoretical error variance in radar-gauge precipitation analysis over the SRB following hypothetical removal of the gauge. The parent network is made of 73 gauges in the SFFWS network plus 120 high-quality hourly and subhourly rain gauges within and in the vicinity of the SRB. The results show that significant variability exists in the rankings of the marginal value of the SFFWS gauges among the 16 cases considered. The most significant source of this variability is the seasonal variation in the spatial structure of precipitation. The second most significant source is the use or nonuse of the FFPI. Given the significant sensitivity to these and possibly other factors, one may not expect a unique solution for optimal network reduction. For robust decision making, an ensemble of solutions should be considered that reflects the range of variability in such factors. © 2014 American Society of Civil Engineers."
